Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
2775.6,2,12.0,2,5,3,85,12,0,0
30.95236806615072,2,18.81079753941252,2,1,0,79,9,0,1
909.3673597390867,3,5.8193845038831995,2,0,3,112,13,0,1
3315.0001253090795,0,8.523362304820983,0,6,2,71,5,3,1
2698.09,0,11.0,1,8,2,111,10,0,0
2310.593064281652,1,17.896736810374435,0,4,1,16,8,3,1
1829.78,1,9.0,1,0,4,100,4,1,0
3556.42,0,19.0,2,1,0,17,7,0,0
1058.41,0,4.0,1,2,3,4,7,3,0
2641.7736305826925,4,3.2097918567828336,0,3,1,89,4,1,1
1654.56,4,21.0,0,8,4,69,5,3,0
3616.5512777111144,3,18.503170692250364,0,2,3,24,5,3,1
1666.3814666971427,2,15.35007489564538,0,4,2,61,3,1,1
1628.83,1,1.0,2,1,2,107,2,4,0
3332.1688335587564,1,11.03670808213078,1,3,2,54,13,2,1
3670.629470233873,2,16.728164981906406,1,5,2,113,10,2,1
1035.7103437894766,2,15.077111972239836,2,6,1,13,5,1,1
4402.74,0,9.0,0,7,3,98,14,0,0
4538.43,2,0.0,1,1,3,103,7,4,0
2514.06,2,10.0,2,1,3,38,13,0,0
1168.69,0,19.0,2,6,3,46,1,1,0
538.28,1,0.0,0,0,0,30,2,0,0
1785.3540407882188,0,3.107681488536155,4,0,1,6,9,4,1
2889.23,2,15.0,0,7,4,96,11,4,0
4217.982022299969,0,3.1574755363924965,0,1,3,115,2,2,1
1311.9027712133582,1,2.9326694267454236,0,4,2,20,7,4,1
2749.51,0,10.0,1,0,2,56,9,3,0
3361.3,1,0.0,0,6,2,70,3,4,0
49997.8,1,13.0,2,0,1,63,2,0,0
2282.8020477965583,3,7.855907987346587,0,4,3,113,1,3,1
1144.7122341224033,1,19.569212758088884,1,1,1,102,11,0,1
3205.135406648515,3,4.503449992834778,2,3,0,41,11,2,1
18.634673913321834,3,14.634224828924669,1,5,1,34,13,4,1
2021.69,2,0.0,0,1,4,69,1,2,0
41.048686712743994,3,16.12689873130074,1,5,0,29,4,3,1
1432.24,4,3.0,0,0,1,104,11,0,0
4341.73,4,5.0,1,6,0,59,12,4,0
3332.08,1,11.0,1,3,3,55,14,3,1
49997.8,4,5.0,0,2,1,12,11,3,0
333.37,4,20.0,1,8,4,28,3,2,0
2495.1432777306286,2,16.201030705812595,0,5,2,81,12,3,1
2433.63,3,10.0,2,3,1,109,1,1,0
469.5218791731497,1,4.004119097169104,1,0,3,91,9,2,1
3462.522855082618,4,4.807326172797995,1,0,1,115,13,0,1
1313.23,4,20.0,2,1,4,71,12,4,0
1057.96,2,14.0,3,5,1,77,13,4,0
183.64,0,3.0,0,7,1,52,12,0,0
4204.05,3,8.0,0,7,2,22,2,4,0
1648.66,3,11.0,2,2,0,90,8,0,0
4505.63,3,14.0,3,0,1,73,14,4,0
415.81,0,17.0,1,6,2,114,3,4,0
3649.8896823081377,3,9.574636246802797,0,5,0,100,7,3,1
4594.799299988295,2,6.454178202382193,0,2,2,97,1,3,1
4771.121503159378,1,11.884869471087887,1,4,3,96,5,2,1
4739.765674950918,2,4.175672888147032,1,0,3,80,10,1,1
41.47,1,11.0,2,1,4,5,5,1,1
155.04,0,20.0,1,0,2,30,1,1,0
3789.19,3,11.0,0,4,0,85,8,3,0
2079.1672784508564,4,17.22867019356533,1,5,3,108,5,2,1
625.36,0,15.0,0,1,0,79,1,4,0
2442.4813234916583,3,20.859201165448077,0,4,2,77,5,1,1
1838.29,0,1.0,0,0,1,95,4,1,0
2107.273680904206,3,0.1302906349341022,0,2,2,35,2,3,1
3997.3761691131795,3,11.282547742539707,1,6,1,12,11,2,1
2818.86,3,22.0,2,5,4,92,7,4,0
49997.8,3,19.0,1,6,3,103,12,1,0
3511.08,4,10.0,2,5,3,32,6,0,1
1551.75,0,9.0,0,8,4,119,5,2,0
481.9273956681637,1,17.56669840253113,0,3,1,6,14,0,1
2180.362032107324,2,4.39348934603381,0,0,2,27,3,0,1
596.8956813091798,0,13.0,0,6,0,4,7,3,1
4743.918064902668,3,18.24871455525216,0,2,1,97,7,0,1
1907.944264292273,0,3.7061680556461747,1,3,1,118,7,1,1
2024.72,3,10.0,0,2,3,79,4,5,0
3484.94,2,12.0,2,2,4,43,12,3,0
1040.0893333926847,2,0.0,1,6,2,62,3,2,1
3554.378529633135,3,3.9407337305484282,0,4,4,55,12,0,1
4357.999553920747,0,13.915303828474162,0,7,2,91,5,0,1
236.41,0,10.0,3,7,2,87,6,3,0
4477.8,1,0.0,0,0,1,11,10,1,0
416.6437296908854,1,7.9525429710582,1,1,2,49,7,1,1
2465.29,4,21.0,2,2,2,79,10,1,0
23.62,4,21.0,1,1,3,71,3,0,0
1908.433603710857,2,18.696589282117692,2,4,0,50,3,2,1
2949.7163374463985,2,11.358780141447903,0,4,3,26,7,3,1
2760.22,2,22.0,2,3,1,52,7,4,0
2242.774051095153,1,6.526436386051072,1,6,1,12,6,0,1
3857.0149936377825,2,21.75581281534572,1,2,2,12,1,2,1
4806.641654262182,0,15.00727797783396,2,4,1,109,4,2,1
3671.31,3,13.0,2,1,2,98,1,4,0
847.35,4,17.0,2,6,0,22,5,3,0
1045.9036889738504,0,17.076684923048127,1,2,2,86,7,3,1
204.92,2,15.0,1,7,4,31,1,3,0
1593.572873262546,3,10.478630466324361,0,0,2,37,12,1,1
4429.78,1,19.0,2,1,1,9,8,0,0
474.93,4,19.0,0,4,2,83,3,1,0
3614.91,4,11.0,2,3,4,53,11,1,0
4005.35,1,20.0,1,6,4,39,1,0,0
3455.63,2,11.0,2,1,1,51,9,3,0
429.71,1,3.0,0,2,0,41,9,4,0
1257.5020460212247,1,10.6923517251225,2,7,2,63,5,1,1
4510.0161556281755,0,17.697031195453963,1,5,2,117,7,0,1
3355.190591004915,2,12.141705864527854,2,4,1,49,11,0,1
3518.06,1,17.0,1,2,1,36,8,1,0
3834.4702551547766,0,21.12163131104054,0,5,3,76,4,0,1
1184.64,3,21.0,2,2,4,23,13,1,0
1106.31,3,3.0,1,7,2,59,8,2,0
950.2222524753872,3,10.22886891191785,0,3,1,73,10,0,1
1428.4076240139602,1,10.555339774974872,0,4,0,65,8,1,1
4425.804841039103,2,9.514446736563514,1,1,1,12,5,3,1
2950.52,2,11.0,2,7,4,113,4,1,0
946.1398570312749,0,2.4271345435459346,2,3,1,2,7,4,1
1796.43,4,3.0,0,2,2,36,6,3,0
356.93,2,21.0,0,1,3,81,5,1,0
2795.84,4,23.0,4,4,2,111,3,2,1
97.58220463050354,0,16.436646145673762,2,1,3,105,4,0,1
3639.470350928568,3,6.944723794359196,0,4,2,46,11,3,1
3518.6665253508727,3,13.168135204653442,0,0,3,79,12,0,1
2786.370266828877,1,8.779657995060278,1,2,2,56,5,2,1
3220.59,1,18.0,2,6,4,35,10,3,0
2614.405467558513,4,19.941613096302103,1,2,1,115,12,0,1
2441.73,4,0.0,4,2,4,113,13,1,0
102.54298326081843,1,10.132119431088359,1,3,1,41,5,3,1
2392.4300144667172,1,22.363056023101507,0,2,0,56,10,4,1
4620.83,3,2.0,2,4,4,88,6,3,0
574.68,4,14.0,1,2,2,6,12,4,0
1567.69,0,18.0,0,1,2,119,14,0,1
3410.06,4,22.0,1,3,3,97,9,4,0
894.27,3,0.0,0,4,2,99,10,3,0
2990.196573203429,1,18.289594154594877,1,4,0,86,1,0,1
3310.7683230441335,2,6.971880981045791,0,5,3,105,4,0,1
3400.033331804781,2,15.631410623850707,1,0,3,104,14,1,1
1659.0251146577782,2,13.97198445468265,1,4,1,13,4,2,1
3370.483836726801,1,12.98988031451104,1,4,1,18,13,0,1
1243.38,1,18.0,2,3,4,32,13,3,0
3932.55,1,12.0,2,5,4,59,1,0,0
1978.6,0,22.0,1,1,3,10,3,4,0
4870.41,2,17.0,0,2,3,74,8,4,0
2733.7,1,17.0,2,1,2,65,3,4,0
1124.1379596648053,1,16.190031687886446,0,0,2,91,2,0,1
2513.82,2,22.0,0,8,4,12,12,4,0
4292.537222699344,2,9.895060668124419,0,5,0,10,7,0,1
3613.97,3,0.0,2,2,3,27,9,1,0
603.81,2,4.0,1,0,4,11,5,3,0
82.14628990970714,3,6.6777090776049315,0,3,2,62,3,4,1
3644.345289911697,0,18.0315484574288,2,2,0,113,6,2,1
3795.15,1,21.0,1,6,3,12,11,3,0
1766.29,1,22.0,2,4,2,28,5,4,1
3909.09,4,16.0,4,6,4,55,10,0,0
2835.5472654018017,1,21.517347976012257,0,3,1,33,6,1,1
2981.5569542579824,0,21.32065063044253,0,3,1,42,11,3,1
4069.62,2,19.0,1,3,1,47,3,1,0
2735.99,0,1.0,4,5,0,75,2,4,0
1104.313170234812,1,15.852787738161622,0,2,3,54,13,2,1
4009.7522241776924,2,16.729872343186557,1,4,3,10,12,3,1
382.38148164027086,1,3.0,0,5,3,102,10,2,1
992.38,4,21.0,1,0,3,117,3,3,0
4701.25,3,8.0,2,6,2,98,14,0,0
569.66,2,7.0,1,3,2,54,8,1,1
1281.12,4,18.0,1,3,3,84,2,3,0
4645.96,2,9.0,1,5,1,100,3,1,0
2157.5235434053093,3,4.180434906255276,0,4,2,62,3,2,1
2133.73,2,15.0,2,1,4,70,3,0,0
1962.3280452600404,1,7.675917935918405,2,4,1,63,9,2,1
3427.43,0,23.0,0,3,2,5,3,4,0
3579.721378123724,0,4.375838287070074,1,3,2,87,8,1,1
973.0067895624634,3,21.31256908695677,0,1,0,110,9,1,1
918.1,3,19.0,1,7,3,41,11,4,0
2705.0,4,0.0,0,0,4,70,12,4,0
1688.9836377655033,3,7.688067549631887,1,2,0,87,12,2,1
1686.898718816629,1,21.224933091084054,2,1,1,96,10,2,1
3705.4069888853296,0,13.861880451394141,3,0,4,116,8,0,1
734.1990800163702,2,10.660245759831092,1,0,1,91,2,4,1
4609.63188233774,0,1.0799162834810405,0,0,2,10,8,1,1
3854.972556662822,1,9.076001720194762,1,3,2,98,6,2,1
4033.5918202137477,0,17.79043100205224,1,4,1,80,7,2,1
192.97,4,9.0,0,5,1,54,9,4,0
637.4580579160016,3,21.599832127531748,0,3,3,78,3,3,1
4301.63,1,7.0,4,5,2,92,9,1,0
166.4497517004879,0,10.460262735066383,2,3,1,35,9,3,1
1171.5551973504355,2,17.246145143342574,0,5,1,96,3,0,1
2278.27,3,13.0,1,4,2,102,2,1,0
836.5559232710701,2,15.66055201908584,0,6,2,113,8,0,1
4084.5486392738144,1,15.26150839764985,2,0,3,103,12,3,1
4212.16,4,13.0,0,7,2,88,3,0,0
4288.25,2,16.0,2,1,0,41,13,3,0
2552.865300080011,1,7.764749051683733,0,6,1,86,10,1,1
2242.26,4,2.0,2,1,1,66,6,2,0
3566.0138015922084,0,9.108709783547505,1,6,2,60,11,2,1
46.75,1,22.0,2,6,2,49,3,4,0
17.06,2,18.0,1,0,4,8,11,1,0
238.21,4,5.0,2,4,2,78,1,4,0
4429.21,0,0.0,0,5,4,61,9,3,0
2714.28,0,6.0,2,0,4,66,13,4,0
4795.062642327961,3,9.186378722338564,1,5,2,65,4,2,1
2189.46,3,20.0,0,7,0,35,14,0,0
2960.0079447149606,0,16.809566815987356,1,5,3,78,6,0,1
840.34,4,18.0,2,0,4,49,13,3,0
1281.745609852543,4,18.015857548912727,1,5,0,87,2,1,1
1203.7570623948318,3,9.057183342306,0,2,2,51,9,2,1
4291.169177227935,1,12.935161715701579,0,4,0,11,9,0,1
4720.25,3,17.0,1,1,0,49,5,4,0
950.5599161130667,1,11.57375815625229,1,6,1,19,8,4,1
1861.4957558588844,1,3.7264500250828014,1,1,3,96,13,0,1
864.6,2,10.0,1,1,0,4,14,4,0
682.7370313957563,1,7.301625116605045,3,7,2,109,10,1,1
2667.950950487335,3,16.95607346176243,0,3,2,35,4,1,1
3221.44,1,20.0,2,1,3,11,4,1,0
1097.2133241025751,0,12.573842858383646,0,6,2,91,6,0,1
1744.9070801907733,1,21.596752584752622,1,4,0,60,6,2,1
1187.5536378001582,1,5.101422651555131,1,3,1,80,5,3,1
377.37,1,13.0,1,3,1,73,12,1,0
4761.61,4,11.0,3,1,1,17,4,2,0
1111.03,2,7.0,2,5,0,81,4,0,0
470.68731187249,1,15.336694263392364,0,1,2,87,6,0,1
1541.0,2,4.0,1,6,3,79,13,5,0
1571.870674942697,3,7.317708830000743,2,7,4,31,4,0,1
4717.58,3,19.0,2,3,4,20,11,3,0
219.61,0,22.0,1,6,1,83,3,0,0
1791.24,3,2.0,1,7,1,69,13,1,0
3288.957126207255,1,19.735271708756127,0,5,0,93,3,1,1
1915.4625679208905,3,15.62241564146885,0,2,1,72,6,3,1
263.3580427761246,2,9.205888580393697,3,5,1,112,10,3,1
4899.68,1,22.0,2,7,4,66,11,0,0
3719.8339770618322,3,6.473110946386216,1,5,2,64,7,0,1
493.66023827453205,1,8.346376285309768,0,4,0,73,10,2,1
4231.260409202043,2,5.765489883992266,2,5,1,50,4,1,1
49997.8,2,1.6369791531584688,1,2,1,43,2,3,1
4205.56,3,6.0,0,1,2,68,2,3,0
4337.038320792883,2,3.2373835688868327,1,3,2,10,9,3,1
3807.22,0,10.0,1,2,3,106,9,1,0
2262.97,1,0.0,0,1,3,29,11,1,0
4436.94,4,17.0,4,1,2,66,4,0,0
4383.593628330721,0,14.938546020577178,1,2,3,69,4,4,1
2292.631798689815,3,21.808637923578146,2,2,3,76,7,1,1
3436.007430566106,2,5.12902181926815,2,6,0,61,4,3,1
2569.7714291135885,3,7.644707483526279,0,1,1,9,3,0,1
3265.163468466899,0,13.322337406329053,1,1,1,70,9,1,1
3595.1,1,7.0,4,3,1,40,6,2,0
3879.9231167222197,3,8.18288255919645,1,5,4,35,2,1,1
2244.51,1,7.0,2,6,1,13,6,0,1
1860.44,3,23.0,2,7,1,54,7,4,0
1608.1891289311584,1,12.97669072485693,0,2,2,79,8,3,1
4108.0,3,9.0,1,6,3,42,11,4,0
723.5413427306595,3,11.667442713564157,0,5,2,2,7,0,1
1558.47,3,23.0,4,5,4,73,8,0,0
1109.3023751310811,2,11.90979433354545,1,5,4,10,4,0,1
1862.923923513353,3,16.44825572739582,0,1,1,89,5,0,1
1848.49,4,2.0,1,1,3,118,10,3,0
3705.628758668474,2,7.038194816186719,1,0,4,109,11,0,1
369.56,4,5.0,1,2,3,81,9,5,0
4286.54,4,0.0,0,5,4,71,1,3,0
2835.629392469741,2,7.342347938297909,0,5,3,87,7,1,1
49.06003735630087,3,22.0,0,0,1,83,1,3,1
2155.48,4,7.0,1,5,0,26,4,0,0
1312.11,4,8.0,0,2,0,115,8,1,0
2740.19,2,14.0,1,1,0,27,11,1,0
2079.84,4,12.0,4,7,0,29,7,0,0
2787.31,3,7.0,2,6,4,65,4,2,0
1011.27,3,17.0,2,2,3,10,10,0,0
2091.65,2,17.0,1,3,1,28,14,4,0
926.24,3,2.0,2,5,3,43,6,3,0
2854.503045541738,1,1.9965052973558524,1,4,2,81,2,1,1
820.9165933909101,3,14.49218068549224,1,3,2,3,6,1,1
161.36006343920448,2,16.693874231334146,0,1,3,14,6,0,1
119.29,4,19.0,0,6,4,95,10,5,0
2344.6,4,23.0,2,4,2,75,5,1,0
2330.14,4,18.0,0,6,2,117,11,0,0
2505.54,2,21.0,2,1,0,106,3,0,0
1555.191366696816,1,11.624088609720479,1,2,0,6,11,0,1
2591.7225959730345,0,15.169778082506857,1,6,0,88,6,2,1
3640.65,0,13.0,4,2,2,32,13,1,0
3313.936499466903,0,7.389515172556104,1,2,0,41,9,0,1
3642.53,2,4.0,0,3,0,52,11,4,0
472.19,1,23.0,4,8,0,50,2,1,0
4352.059335916608,3,4.049069947326698,0,4,3,54,7,2,1
2010.370248906133,2,15.051269332428701,1,2,1,42,5,1,1
829.95,3,13.0,0,6,3,108,1,0,0
712.85,0,4.0,4,5,2,82,5,1,1
1480.15,4,14.0,2,0,1,60,11,0,0
999.74,4,1.0,0,1,0,68,5,4,0
3604.7397951773205,2,6.489795767748032,0,4,3,73,13,1,1
2157.02,3,12.0,2,6,4,36,2,1,0
3622.25,4,21.0,1,2,0,45,11,0,0
867.77,0,14.0,2,3,2,94,8,4,0
3340.6094807120294,3,16.324925637890907,1,4,0,44,11,2,1
1380.51,0,2.0,4,6,3,63,1,3,0
2307.735498028423,2,13.81510100080077,1,4,1,49,13,0,1
2334.25,1,20.0,0,5,4,49,3,3,0
3354.89,0,12.0,1,6,3,46,11,0,0
1922.0,0,11.0,2,1,4,107,8,1,0
1793.73,4,16.0,2,8,4,41,13,2,0
1274.95,3,4.0,0,3,2,55,2,0,0
570.6565656534902,2,17.859744712087004,2,4,2,39,6,2,1
2005.1573808272328,2,17.645763746084512,0,4,3,2,9,3,1
4139.42,4,8.0,0,3,2,12,8,1,0
1862.2256461861307,1,13.07084147017764,0,7,3,94,11,1,1
1880.85,4,15.0,0,5,4,25,3,0,0
2951.6450392993715,0,0.9214908969068825,1,5,2,81,3,0,1
3555.10767445958,3,2.020785815042001,0,5,4,55,11,0,1
3127.4074556897644,2,17.0,0,5,2,98,5,4,1
1049.5398789572062,1,17.142583775179826,0,2,0,100,3,0,1
694.25,1,15.0,1,7,1,105,7,3,0
4602.437067378874,1,17.874732005941556,1,4,4,92,2,2,1
4740.86,3,1.0,2,4,4,89,7,2,0
4157.243462920006,2,12.42214556500906,1,5,0,31,7,3,1
3438.3097691457815,2,7.187624558044837,1,6,0,57,4,3,1
1590.6966808285474,1,2.59883681310155,0,4,2,39,11,0,1
4001.53,0,6.0,0,5,4,28,14,0,0
882.8770276779867,0,21.950847225349133,2,2,3,34,6,3,1
4911.039568985403,0,12.405666092155455,0,7,3,112,4,0,1
2097.11,0,23.0,2,1,3,95,8,0,0
1262.8253948766446,3,11.339368382652147,0,7,2,61,1,4,1
849.96,1,8.0,2,6,3,25,4,3,0
3065.6514174936733,4,9.03849911870409,1,2,1,81,12,4,1
4133.61,3,21.0,1,4,0,3,11,3,0
2174.7464087827234,1,15.736849050240732,2,1,2,76,2,1,1
4021.263750164219,3,12.724043356898873,1,0,3,101,6,3,1
3068.06,3,21.0,4,1,0,45,12,4,0
3081.23,2,0.0,0,1,2,19,10,4,0
329.3,3,5.0,0,2,2,33,9,0,0
2312.95,2,15.0,1,5,3,85,13,2,0
4686.01,4,1.0,0,5,2,23,1,4,0
4604.757377602265,3,9.248845369694227,0,1,2,93,10,1,1
4063.96,2,18.0,2,3,0,65,4,2,1
96.30360074118553,1,7.122643253434531,1,3,1,42,7,4,1
1100.290609819601,0,14.023964906512877,2,1,1,7,2,0,1
2703.0,1,4.0,1,7,1,7,4,0,0
913.28,0,16.0,1,4,1,30,12,1,0
3273.3,2,13.0,1,3,4,37,9,0,0
279.35,1,8.0,2,0,3,88,9,4,0
4543.64,3,20.0,1,1,2,117,14,0,0
4910.35,2,11.0,1,5,4,10,12,5,0
1631.48,4,0.0,2,1,2,37,5,3,0
625.37,4,23.0,1,7,4,75,14,0,0
257.13,2,23.0,2,6,2,7,10,4,1
3650.38,1,7.0,2,6,4,19,5,3,1
1542.45947052331,2,17.05195827138195,3,1,3,19,7,2,1
1701.91,1,18.0,1,1,2,83,11,0,0
3564.439976229714,2,11.45904810994126,1,3,2,61,8,3,1
49997.8,1,1.0,0,5,3,99,7,1,0
4149.042373833307,2,18.551599407334464,0,5,1,108,11,2,1
4152.959856697667,1,14.545429965294606,2,2,2,14,6,1,1
2629.62,2,16.0,2,7,0,18,12,1,0
4763.378650760002,2,2.9082070164791283,0,7,3,34,7,3,1
4906.29,4,4.0,0,7,1,44,8,3,0
458.44,3,11.0,4,4,3,47,1,3,0
2979.62,0,20.0,1,5,1,45,12,3,1
1310.61,0,17.0,1,8,2,32,4,4,0
3881.839034277211,2,0.48069050261763024,1,1,0,10,5,0,1
3582.42,2,13.0,0,2,1,69,9,3,0
3931.33,2,15.0,4,6,4,7,13,0,0
421.36,4,19.0,2,6,2,12,10,4,0
802.91,3,16.0,1,7,3,58,3,1,0
2318.6143206580055,1,10.359187214771485,1,1,3,95,1,2,1
4011.48,3,3.0,2,1,1,50,2,0,0
1920.4806846125703,0,8.795794786141213,1,5,2,90,5,3,1
2631.49,3,3.0,0,8,3,33,6,1,0
1677.686863608481,2,11.162153023741805,1,4,2,22,4,2,1
1569.6448175876026,3,7.691001042823105,1,7,3,30,5,0,1
1324.63,0,21.0,0,1,3,74,11,4,0
4901.653024385078,3,11.147533380161587,0,5,0,91,8,3,1
398.68,2,20.0,0,2,2,23,13,1,0
2294.54,1,2.0,1,5,4,5,7,1,0
1292.4,0,3.0,2,6,4,16,12,0,0
106.10238465528892,1,16.05789313740996,1,2,4,107,5,0,1
3221.8451930159686,1,14.68193962336187,1,3,1,105,11,2,1
1821.7,2,19.0,1,1,2,98,4,5,0
4836.69,4,21.0,2,3,4,19,2,4,0
1964.7811088796432,2,7.437756419452119,2,5,2,59,8,2,1
956.0487891651661,0,2.0,0,3,1,2,7,0,1
4719.371492871124,1,16.51291855672114,1,4,4,93,4,0,1
4941.46,0,6.0,2,2,3,23,10,3,0
804.0798487900157,1,5.841482157268563,1,4,2,33,8,0,1
918.5097824353131,0,2.1663209640298327,0,0,1,20,11,4,1
4125.65,2,8.0,2,6,2,107,4,3,0
4249.010862646554,0,6.610669770513171,1,7,0,74,3,1,1
863.45,0,1.0,0,6,1,84,4,5,0
204.13,3,16.0,2,2,0,54,8,0,0
4150.1462423591,3,18.51015147443759,0,3,3,67,8,3,1
1771.46,2,20.0,2,6,0,36,14,4,0
4572.301171619135,0,1.4869036059359342,1,3,1,8,1,0,1
1459.48,0,11.0,1,4,4,16,9,0,0
2696.000070924317,2,9.711654553773272,1,3,0,52,4,3,1
3122.776928669357,3,18.74744043002623,2,5,1,86,2,0,1
860.72,1,2.0,0,7,3,52,2,4,0
913.5341471684333,0,7.211308779888151,2,0,0,109,10,3,1
4834.25,0,11.0,2,5,4,24,7,0,0
481.89,2,9.0,1,4,3,113,9,0,0
3732.112122234204,0,22.381178568090988,1,5,1,4,11,0,1
3266.2679190106774,4,11.71271306072532,0,4,2,66,6,4,1
4427.063675508489,2,12.781605236550417,2,2,1,26,3,4,1
2588.05,0,1.0,1,7,4,57,1,4,0
181.14,2,2.0,1,5,3,79,10,3,0
1204.719107155532,3,7.38696674386826,0,2,2,52,8,1,1
4056.9293698940883,3,15.738108925867992,2,5,1,89,4,1,1
3458.6039439574492,0,6.534442007867481,0,5,1,67,3,1,1
387.49461849903906,0,2.255892034169598,0,4,3,46,10,2,1
417.67,3,19.0,1,7,1,26,7,0,0
1031.92,4,19.0,1,3,3,59,9,0,0
1444.3,3,13.0,1,1,0,89,7,1,0
44.984027114555985,1,15.348505980797247,1,6,2,83,12,1,1
2664.006488037101,1,16.210779299683548,1,3,3,13,5,4,1
3025.8187343526515,2,9.253981782746894,1,3,1,55,4,3,1
2777.67,3,18.0,0,5,1,104,6,3,0
757.8369599647722,2,4.797195528887545,1,4,0,83,6,1,1
2471.8850240378047,0,9.837232839955513,2,0,1,39,9,0,1
1323.3873378210242,2,1.0,0,3,2,105,5,3,1
816.17,0,0.0,1,8,3,50,4,4,0
3481.604417633612,1,16.17361829248586,1,3,1,52,4,1,1
4196.64,4,7.0,1,0,3,115,13,1,0
4603.91,2,22.0,1,0,0,36,1,3,0
4417.652895200088,0,18.859036050119663,3,4,1,33,4,2,1
3721.481735565927,2,14.874038385703475,1,4,3,60,13,1,1
1703.43,4,18.0,0,6,4,98,11,0,0
1523.9395995901664,0,18.844613937178238,1,1,2,86,5,0,1
215.26218724542608,1,13.661959907354227,1,4,3,58,8,1,1
4748.65,0,4.0,1,0,4,19,5,4,0
423.83,0,18.0,1,1,2,97,14,3,1
544.0,0,20.0,0,4,1,80,12,3,0
4287.30897170869,3,2.240296885464049,1,5,3,78,5,2,1
2687.64,0,4.0,2,5,4,63,4,0,0
2425.71,1,14.0,2,7,2,40,7,4,0
1105.52,1,14.0,2,6,3,75,8,3,0
2800.8490811809324,1,15.035835309192771,0,4,2,51,8,2,1
915.98,3,23.0,1,5,2,103,9,3,0
4440.39,1,12.0,3,1,1,70,8,3,0
1662.93,3,21.0,1,1,1,21,14,4,0
3484.280100098014,4,6.629385738579553,0,5,1,108,6,2,1
3983.096312991164,0,4.174781504076072,1,5,0,116,13,3,1
2100.98,3,13.0,0,7,2,42,6,0,0
2589.69,0,18.0,1,2,3,52,14,4,0
3767.166650347097,1,2.4080727855692983,1,0,0,94,5,3,1
4268.11,4,22.0,1,4,3,50,7,3,0
4624.56381130579,2,8.311951304720136,1,6,2,77,7,1,1
1475.685104479077,0,21.165593708783625,1,2,0,13,6,2,1
4906.919064839214,1,13.989434627260497,0,4,1,32,7,1,1
1434.53,3,21.0,1,0,2,109,6,4,0
3822.05,4,13.0,2,3,4,55,8,3,0
445.5000288188492,2,5.973449846233719,2,1,2,65,9,3,1
829.6547869026955,2,20.737938243342875,0,0,2,72,7,0,1
3347.065837951908,1,18.00134839571015,1,0,1,81,12,0,1
101.5335852630553,3,12.261392182293909,0,1,4,32,1,2,1
4260.80492707491,2,11.46252187752713,2,0,2,30,6,0,1
2327.7709096580666,0,13.0,0,3,2,104,1,0,1
4654.73,0,5.0,1,4,0,72,11,4,0
1438.07,2,10.0,2,5,2,106,1,1,0
3434.7978335113435,0,5.278177739817725,0,3,1,88,4,0,1
440.9622230525203,0,14.610022616743409,2,0,0,69,6,4,1
1650.53,4,2.0,1,2,4,62,12,5,0
3907.38,3,6.0,0,1,3,93,1,0,0
3592.495943286622,3,4.098278992000102,0,1,1,13,1,1,1
4510.05,3,13.0,2,2,3,38,14,3,0
49997.8,2,20.0,0,8,3,71,14,0,0
2114.2149494388605,2,16.13764685397697,0,6,1,19,4,3,1
3549.4486577927223,2,2.4829415979776166,0,3,1,105,9,1,1
1318.0627510504364,1,15.591899817877449,1,4,2,67,9,1,1
85.08,2,6.0,0,7,3,48,1,4,0
128.79614773698756,1,8.392591524642995,1,4,2,81,7,1,1
2494.8510436045353,1,20.4125965721026,0,4,0,2,10,3,1
3653.6835759675587,2,4.059339545346868,1,4,2,35,10,4,1
2116.6312890772615,0,7.0,0,4,1,3,2,1,1
2974.2,4,21.0,0,4,2,53,1,3,0
1593.76,2,3.0,2,2,3,73,5,0,0
2242.26,1,0.0,0,6,1,5,14,4,0
200.58,3,9.0,0,6,4,16,13,3,0
2642.04,0,13.0,2,3,1,35,13,3,0
4149.292246986589,2,2.8401267305067623,0,6,0,58,5,0,1
2160.64,0,11.0,0,2,2,47,1,0,0
2278.45,4,21.0,1,0,1,78,14,4,0
2611.64,3,4.0,2,5,1,14,3,3,1
2166.075507871257,2,12.287726722289733,0,5,1,111,7,2,1
1788.3082147137038,0,2.324080977797405,4,0,1,5,9,4,1
3078.85,4,15.0,2,7,4,41,4,0,0
1861.62,2,12.0,1,4,0,99,9,1,0
2798.99,0,18.0,2,3,4,52,14,0,0
1334.6116683034024,1,1.0,1,1,2,113,10,1,1
3075.6029739317505,0,10.232449899231638,2,3,3,117,6,4,1
1618.42,4,9.0,1,7,2,30,9,1,0
4062.74,4,8.0,0,6,0,45,11,0,0
4810.18,0,3.0,3,3,3,81,1,3,0
1126.64,4,21.0,0,0,3,8,4,1,0
579.4517098774746,1,19.986374000753177,1,2,2,9,2,1,1
360.93474827841897,0,6.046523570264943,1,1,3,100,4,2,1
4270.15,0,18.0,2,0,4,97,3,0,0
4246.67,1,23.0,0,1,3,21,5,0,0
1110.8112621722955,0,13.584616582789568,0,7,1,91,10,3,1
2016.2803874861925,0,8.331510757879945,1,4,0,90,10,1,1
265.85,4,8.0,0,2,4,42,8,5,0
376.5356625389978,1,12.081934965139775,1,3,2,18,7,3,1
